,station_name,station_id,YY,MM,DD,hh,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS
21,"Corpus Christi, TX",42020,2022,12,15.985396540103348,11.515839137272524,145.57623672916196,6.6461208840775825,8.580694632386107,1.4679514824797844,7.002041778975742,5.116084905660378,103.2192151556157,1053.7271175016851,19.986103542234332,23.09356738391846,16.413982859720345,
22,"Corpus Christi, TX",42020,2021,7,28.46330275229358,11.60894495412844,129.89479768786128,3.4532183908045977,4.429885057471265,0.4362758620689655,4.366592592592593,3.5469655172413788,126.80451127819549,1025.7198394495413,28.995517241379307,29.850345622119814,24.81080459770115,
23,"Corpus Christi, TX",42020,2021,8,16.0,11.5,147.54512797485407,5.2300179211469535,6.550179211469534,0.8486253369272236,6.212601078167116,4.32299191374663,132.49526387009473,1014.2599238351254,29.543996415770607,30.1775473399459,25.33402777777778,
24,"Corpus Christi, TX",42020,2021,9,15.499652697383654,11.498726557073397,127.74976765799256,5.417781893956935,6.98853901366057,0.9779583333333334,6.0090555555555545,4.479888888888889,117.90794979079497,1013.2380643667516,28.46593330245484,29.946524064171122,23.333163501621122,
25,"Corpus Christi, TX",42020,2021,10,15.996618575293057,11.513300270513977,141.96016296966954,5.756009019165727,7.372243517474634,1.0426258503401362,6.0212256267409465,4.528,112.68079096045197,1052.6523444544634,26.76955338925414,28.078581460674158,20.563908410791203,
26,"Corpus Christi, TX",42020,2021,11,15.5,11.5,120.12624738918542,6.459212962962963,8.289189814814815,1.1871111111111112,6.141694444444444,4.642875,95.95218002812939,1020.1606481481482,22.80608937253994,25.527264260768337,17.393007640657558,
27,"Corpus Christi, TX",42020,2021,12,16.0,11.5,152.05337519623234,6.107459677419355,7.700022401433692,1.217079407806191,6.217335127860026,4.751763122476447,116.97829036635007,1015.8933691756272,22.184520609318994,23.19104410441044,19.556742831541218,
28,"Corpus Christi, TX",42020,2020,1,15.976441552613865,11.493605564280907,148.79477359765713,6.5066936208445645,8.258917340521114,1.3980487804878048,6.761869918699187,5.067886178861788,109.32742155525239,1019.0839129459278,19.719182389937107,20.571606053761013,15.341414646338416,
29,"Corpus Christi, TX",42020,2020,2,15.022318214542837,11.514998800095992,157.9758919961427,6.516014405762305,8.315870348139255,1.3710822510822511,6.526233766233767,4.937777777777778,113.74674384949348,1020.4489800815936,18.278511404561826,20.02052148720425,14.492183428869202,
30,"Corpus Christi, TX",42020,2020,3,15.909440796920988,11.491962870726738,138.93922778158557,6.081027039309247,7.552919790956601,1.3267176634214186,6.934394993045897,5.137065368567455,114.929676511955,1042.7909667194929,21.938213796253997,21.209945004582952,20.069346733668343,
31,"Corpus Christi, TX",42020,2020,4,15.5,11.5,105.22788640595903,5.944853963838664,7.4161103384330085,1.3494861111111112,6.688416666666667,5.077013888888889,93.19268635724332,1014.6133796296295,23.899791618430193,23.733558139534885,21.147071081268813,
32,"Corpus Christi, TX",42020,2020,5,16.0,11.5,122.30952380952381,6.579390681003584,8.171460573476702,1.2732123655913978,6.466357526881721,4.857728494623656,114.31923601637108,1012.9425403225806,26.160035842293905,25.633694181326117,22.783848566308244,
33,"Corpus Christi, TX",42020,2020,6,15.5,11.5,126.37825278810409,6.6166705255846265,8.212225052095393,1.2488873435326844,6.488956884561891,4.846133518776078,120.0812324929972,1013.5746990740741,28.238967353554063,,23.94237091919426,
34,"Corpus Christi, TX",42020,2020,7,16.26717740004788,11.344505626047402,148.6677085837942,6.329461077844312,7.837940119760479,1.1527987897125567,6.109167927382753,4.593963691376702,129.18816388467374,1014.7451867816093,28.710487605557066,,25.292890220648324,
35,"Corpus Christi, TX",42020,2020,8,15.408268733850129,11.136950904392766,156.6578947368421,5.981578947368422,7.223684210526316,0.8114690026954178,5.567733711048159,4.217911051212938,133.31205673758865,9557.865374677001,,,,
36,"Corpus Christi, TX",42020,2020,9,14.441747572815533,11.184466019417476,159.70440251572327,5.049596774193549,6.358064516129032,1.3994336569579289,6.836181229773463,5.011035598705502,99.35121951219512,9999.0,28.78508064516129,,24.56693548387097,
37,"Corpus Christi, TX",42020,2020,10,15.354700854700855,11.549857549857549,,,,1.2512108262108261,6.840498575498575,4.965341880341881,103.48847262247838,9999.0,,,,
38,"Corpus Christi, TX",42020,2020,11,11.911363636363637,11.431818181818182,,,,1.4009545454545453,8.192818181818183,5.808090909090909,90.52112676056338,9999.0,,,,
39,"Corpus Christi, TX",42020,2019,1,16.16659090909091,11.442727272727273,142.64687071722247,6.950159163256025,8.892473851750795,1.3716142270861833,6.5437047353760445,4.893734610123119,106.40896358543418,1021.9867954545456,17.96693951796271,20.30854857142857,14.408222168324036,
40,"Corpus Christi, TX",42020,2019,2,14.521004225702212,11.516281382053194,128.57481296758104,5.725758329189458,7.211884634510194,1.5022985074626864,7.099656716417911,5.326537313432836,90.98340874811463,1015.4177479492917,18.748408751864744,19.067989021956087,15.379431747992587,
41,"Corpus Christi, TX",42020,2019,3,16.000908677873692,11.430258973194002,107.4482837528604,6.497135712661969,8.1674016822005,1.4330536451169187,6.776354883081155,5.061045392022009,97.39027777777778,1020.5236937755565,19.478854024556618,20.446967624259006,15.399877750611248,
42,"Corpus Christi, TX",42020,2019,4,15.5,11.5,155.55545200372788,5.905860551308779,7.390572156590224,1.2632447552447552,6.82662937062937,5.119594405594406,119.98879551820728,1015.1135648148147,22.012601343525596,21.826974143955276,19.650616142945164,
43,"Corpus Christi, TX",42020,2019,5,16.0,11.5,118.04596665164489,7.296053811659193,9.089170403587444,1.6259703504043128,7.235956873315364,5.303140161725067,115.19591836734693,1010.407482078853,25.91183856502242,25.783085585585585,24.902180331592096,
44,"Corpus Christi, TX",42020,2019,6,15.114052449282534,11.488619495299357,135.15748622934402,6.227956186208614,7.7367189444859354,1.1342553191489362,6.556276595744681,4.700881458966565,124.74468085106383,1066.2496536368133,28.60052434456929,28.86602451838879,26.32876404494382,
45,"Corpus Christi, TX",42020,2019,7,15.995515695067265,11.492825112107623,150.80121430177647,6.627519640852974,8.089270482603816,0.931832884097035,5.723602739726027,4.19245283018868,133.91095890410958,1016.539260089686,29.191490794791196,29.30949053201082,26.20237988325101,
46,"Corpus Christi, TX",42020,2019,8,16.017728904847395,11.501795332136446,146.8806946323861,5.8401841868823,7.163993710691823,0.8912347354138399,5.668412483039349,4.246037991858887,141.2211668928087,1019.177131956912,29.69518993032142,29.66192629437034,26.736704877500564,
47,"Corpus Christi, TX",42020,2019,9,15.5,11.5,120.33604462003254,6.243551748089836,7.810743227598981,1.1459192200557102,6.447924791086351,4.6550974930362115,113.88011283497885,1015.8156944444444,29.321648529752256,29.668733970622522,25.74079648066682,
48,"Corpus Christi, TX",42020,2019,10,15.994620040349698,11.496077112754987,130.38567244874972,7.220896860986548,9.118565022421524,1.4475338753387534,6.722777777777778,4.97420054200542,99.53342428376534,1013.3379959650302,26.53695067264574,28.305691788526435,22.552780269058296,
49,"Corpus Christi, TX",42020,2019,11,15.498726557073397,11.499652697383654,141.925168487102,6.3798841251448435,8.306349942062573,1.3369401947148818,6.607866287339972,4.958136300417246,93.0316091954023,1020.2140078721926,21.70178488641632,24.830118798043326,18.042304126101065,
50,"Corpus Christi, TX",42020,2019,12,16.00537875392201,11.496638278798745,148.89634283150102,6.460255548083389,8.375790181573638,1.2814670255720053,6.561854395604395,4.809152086137281,97.3168044077135,1018.1468175705961,20.209683927370545,23.219418788015318,15.426272136292312,
51,"Corpus Christi, TX",42020,2018,3,22.86242960579244,11.63475462590507,127.7030620467365,6.6006838294448915,8.241512469831054,1.439590361445783,6.990963855421687,5.183373493975903,116.01456310679612,1014.6637972646823,21.99199195171026,21.890368271954674,19.088410462776658,
52,"Corpus Christi, TX",42020,2018,4,15.503937007874017,11.501157943492357,123.45293980943528,6.8070915411355735,8.482920046349943,1.2842896935933148,6.048885793871867,4.6902785515320335,104.83100558659218,1019.8283927744326,22.084253246753246,22.647902097902097,18.42724953617811,
53,"Corpus Christi, TX",42020,2018,5,16.003139013452916,11.5,134.21899617375647,6.126475207538704,7.529481714157505,1.0030592991913747,6.2576145552560645,4.545566037735849,130.8550135501355,1013.7888116591928,25.93123312331233,26.00645598194131,23.04131413141314,
54,"Corpus Christi, TX",42020,2018,6,9.44055944055944,11.426573426573427,140.05703125,7.07964257964258,8.666550116550116,1.2083682983682984,6.579673659673659,4.667342657342657,139.94172494172494,1013.1008935508936,28.186941313641665,28.205988258317028,25.073416245627673,
55,"Corpus Christi, TX",42020,2018,8,23.1072908036454,11.62344656172328,150.66403981750312,5.62084542063821,6.89142146705346,0.8005955334987592,5.270372208436725,4.0950620347394535,141.62779156327542,1018.729536039768,29.371239121425614,29.20884438881936,26.98992954828015,
56,"Corpus Christi, TX",42020,2018,9,15.49942116230609,11.498031951840703,135.8208294501398,5.356044465030107,6.728879110699397,0.860528511821975,5.5494575799721835,4.268344923504868,131.54038997214485,1014.6181755035889,28.608429828624363,29.499347623485555,26.396780917091245,
57,"Corpus Christi, TX",42020,2018,10,16.003360967958773,11.499439838673538,158.41345937429665,7.1939923783904955,9.049742210266757,1.4409029649595688,6.814714673913044,4.928706199460916,99.28493150684932,1016.300761819404,26.265747590226407,28.06762248814631,24.333894736842105,
58,"Corpus Christi, TX",42020,2018,11,15.516953088713423,11.471435206688342,158.68023255813952,7.49711962833914,9.67061556329849,1.4955259467040674,6.5226507713884985,4.88382889200561,97.99154929577465,1019.2658615884811,21.382578397212544,25.23152224824356,18.47308719941705,
59,"Corpus Christi, TX",42020,2018,12,16.048253676470587,11.565487132352942,172.55463347164593,7.572384456196827,9.67990342607496,1.4355540166204988,6.22409972299169,4.820512465373961,120.23333333333333,1019.5354779411765,19.58413063477461,22.286550925925926,15.630562229697262,
60,"Corpus Christi, TX",42020,2016,12,31.0,23.0,222.0,2.1,3.0,1.62,7.69,6.43,126.0,1008.9,19.8,20.7,18.0,
61,"Corpus Christi, TX",42020,2017,1,16.00807537012113,11.497981157469717,168.02024291497975,6.961911170928667,8.526379542395693,1.4919111709286677,6.855745554035568,5.21907133243607,126.28434065934066,1016.9281292059219,19.50915208613728,21.59622641509434,15.184253028263795,
62,"Corpus Christi, TX",42020,2017,2,14.5,11.5,155.9746646795827,6.839434523809524,8.201041666666667,1.2404761904761905,6.2868627450980386,4.755401785714286,113.8234398782344,1014.2337797619048,21.829910714285717,,18.405059523809523,
63,"Corpus Christi, TX",42020,2017,3,16.025745257452574,11.513550135501355,140.42818428184282,6.937940379403794,8.317344173441734,1.6293224932249324,7.296246612466125,5.413170731707317,114.64657534246575,1017.1555555555556,22.07710027100271,,18.788211382113822,
64,"Corpus Christi, TX",42020,2017,4,15.486787204450627,11.50625869262865,143.44490934449092,6.699860917941585,8.052433936022252,1.4618636995827536,6.9231571627260085,5.157482614742698,115.83519553072625,1011.7090529247911,23.55201668984701,,19.37037552155772,
65,"Corpus Christi, TX",42020,2017,5,15.48211731044349,11.447782546494993,138.52510760401722,6.889556509298999,8.265951359084406,1.404077253218884,6.607725321888412,5.002288984263233,119.63059163059162,1010.9210300429186,25.188555078683834,,20.757653791130185,
66,"Corpus Christi, TX",42020,2017,6,15.470422535211268,11.394366197183098,148.29745042492917,6.265352112676056,7.500422535211268,1.179830985915493,6.4787323943661965,4.836394366197183,117.89615931721195,1010.2888732394366,27.99450704225352,,23.817605633802817,
67,"Corpus Christi, TX",42020,2017,7,16.03108108108108,11.477027027027027,155.85636856368563,5.8991891891891886,7.067702702702703,0.8352702702702703,5.249327846364883,4.1597027027027025,151.98491083676268,1014.9982432432432,28.94662162162162,,24.481351351351353,
68,"Corpus Christi, TX",42020,2017,8,16.004054054054055,11.510810810810812,161.59591836734694,6.796621621621622,8.17472972972973,1.3925270270270271,6.411621621621622,4.877445945945946,140.2,1011.2531081081082,28.829594594594596,,24.696216216216218,
69,"Corpus Christi, TX",42020,2017,9,15.5,11.5,110.52727272727273,5.271944444444444,6.445972222222223,0.9273750000000001,5.661620111731843,4.418333333333333,,1012.5368055555556,27.59916666666667,,22.273194444444446,
70,"Corpus Christi, TX",42020,2017,10,6.980707395498392,11.463022508038586,100.9807073954984,6.22475884244373,7.561414790996785,1.6564838709677419,7.900225806451614,5.7498387096774195,,1012.0807073954983,28.01993569131833,,23.50064308681672,
71,"Corpus Christi, TX",42020,2015,12,31.0,23.0,36.0,11.1,13.4,2.16,7.14,5.19,67.0,1020.0,18.1,22.7,,
72,"Corpus Christi, TX",42020,2016,1,16.06765899864682,11.483085250338295,163.2513586956522,6.864140730717186,8.4702300405954,1.4241813261163736,6.594790257104195,5.013558863328822,100.31062670299727,1018.4483085250339,17.30378890392422,20.371312584573747,,
73,"Corpus Christi, TX",42020,2016,2,14.99421965317919,11.527456647398845,157.09826589595374,6.4650289017341045,7.819942196531791,1.0769219653179192,5.890044510385756,4.560158959537572,119.57078986587183,1019.6163294797688,18.790751445086705,19.897976878612717,,
74,"Corpus Christi, TX",42020,2016,3,16.01484480431849,11.510121457489879,142.75102040816327,6.571390013495276,7.922402159244265,1.3851147098515517,6.831848852901484,5.0872199730094465,111.19262295081967,1013.1429149797572,20.472334682861,20.695681511470987,,
75,"Corpus Christi, TX",42020,2016,4,15.479776847977686,11.496513249651326,122.03646563814867,5.695536959553696,6.819804741980475,1.203110181311018,6.631534170153418,4.963723849372385,108.83356840620593,1013.0746164574616,22.457461645746164,22.62928870292887,,
76,"Corpus Christi, TX",42020,2016,5,16.020408163265305,11.450340136054422,130.0300136425648,6.586938775510204,7.817551020408163,1.2141632653061225,6.464136490250697,4.768829931972789,121.02513966480447,1012.7016326530612,25.633197278911567,26.012653061224487,,
77,"Corpus Christi, TX",42020,2016,6,15.572649572649572,11.434472934472934,148.03730272596843,5.512962962962963,6.62962962962963,0.9606410256410256,6.217492711370262,4.600940170940171,131.73538011695908,1013.6205128205128,28.06794871794872,28.693304843304844,24.788250652741514,
78,"Corpus Christi, TX",42020,2016,7,16.00408719346049,11.487738419618529,153.18331053351574,6.966621253405995,8.248910081743869,1.035708446866485,5.711185286103542,4.290272479564033,142.99180327868854,1014.7242506811989,29.116212534059944,29.0633514986376,25.71171662125341,
79,"Corpus Christi, TX",42020,2016,8,15.964721845318861,11.548168249660787,154.7133152173913,6.089959294436906,7.283310719131615,0.9369199457259159,6.00416553595658,4.379267299864315,135.04359673024524,1013.3561736770693,29.372320217096338,30.05210312075984,25.116417910447762,
80,"Corpus Christi, TX",42020,2016,9,15.510460251046025,11.495118549511854,120.56162464985995,5.092329149232914,6.171548117154812,0.7723849372384937,5.481248226950354,4.220822873082287,114.3447782546495,1014.2221757322177,29.18786610878661,30.12873082287308,24.45397489539749,
81,"Corpus Christi, TX",42020,2016,10,16.05170068027211,11.393197278911565,107.04911323328785,5.476598639455783,6.743673469387756,1.1669251700680272,6.8954421768707475,5.015496598639456,96.57083906464925,1016.0721088435374,27.356734693877552,28.372108843537415,21.14095238095238,
82,"Corpus Christi, TX",42020,2016,11,15.52027972027972,11.55944055944056,114.48595505617978,6.849510489510489,8.394825174825176,1.4626153846153847,6.94933988764045,5.128741258741259,115.55744680851063,1017.4893706293707,24.41006993006993,26.10867132867133,19.033566433566435,
83,"Corpus Christi, TX",42020,2016,12,15.935135135135136,11.498648648648649,137.64411366711772,6.972297297297297,8.48608108108108,1.6535540540540543,7.098864864864865,5.326783783783784,96.6311475409836,1017.7304054054053,20.571891891891894,22.77405405405405,17.600270270270272,
84,"Corpus Christi, TX",42020,2014,12,31.0,23.0,55.0,11.3,13.5,3.15,7.69,6.05,54.0,1022.1,17.4,21.8,16.6,
85,"Corpus Christi, TX",42020,2015,1,15.983673469387755,11.44625850340136,179.87193460490462,6.960136054421769,8.565986394557823,1.3196462585034014,6.175444444444444,4.740721088435374,100.93016759776536,1022.3574149659863,16.209795918367348,20.67061224489796,12.640136054421768,
86,"Corpus Christi, TX",42020,2015,2,14.5,11.522388059701493,145.12388059701493,6.931641791044776,8.503582089552237,1.4515223880597015,6.735503759398496,5.097447761194029,96.31164901664145,1019.359552238806,17.0855223880597,20.148358208955223,13.594925373134329,
87,"Corpus Christi, TX",42020,2015,3,16.024291497975707,11.50472334682861,153.17027027027027,5.778407557354926,6.947638326585695,1.0090148448043184,6.15797554347826,4.650620782726046,103.27633378932968,1018.138056680162,19.127260458839405,20.5944669365722,17.383130904183535,
88,"Corpus Christi, TX",42020,2015,4,15.53737658674189,11.454160789844853,143.5184135977337,5.548801128349789,6.604372355430184,1.0460507757404796,6.350366713681241,4.744880112834979,112.89250353606789,1011.7049365303245,22.78462623413258,22.87150916784203,22.07023977433004,
89,"Corpus Christi, TX",42020,2015,5,16.006729475100943,11.506056527590848,135.09851551956814,7.102018842530283,8.515746971736204,1.3509152086137282,6.630027777777777,4.907227456258412,121.39245810055866,1013.7576043068641,25.658277254374156,25.755181695827723,24.620995962314943,
90,"Corpus Christi, TX",42020,2015,6,15.516806722689076,11.494397759103641,149.13604488078542,6.400140056022408,7.648319327731092,1.0515966386554623,5.890154061624649,4.44124649859944,140.21067415730337,1013.7913165266107,28.130672268907563,28.804761904761904,24.74033613445378,
91,"Corpus Christi, TX",42020,2015,7,16.004054054054055,11.509459459459459,161.80810810810812,6.675135135135136,7.8701351351351345,0.9680000000000001,5.8514718019257215,4.296297297297298,142.58872077028886,1014.6902702702704,28.42851351351351,28.62162162162162,26.488513513513514,
92,"Corpus Christi, TX",42020,2015,8,15.974254742547425,11.491869918699187,155.78396739130434,5.255691056910569,6.357317073170732,0.6970054200542005,5.120846262341326,3.946517615176152,128.20679886685554,1013.5944444444444,28.839430894308943,29.387262872628725,25.519376693766937,
93,"Corpus Christi, TX",42020,2015,9,15.542538354253836,11.520223152022314,129.4516129032258,5.627057182705718,6.785495118549512,0.9520362622036262,5.961436541143654,4.454016736401674,104.61040787623067,1012.89470013947,28.150069735006973,28.941562064156205,24.160529986052996,
94,"Corpus Christi, TX",42020,2015,10,15.977088948787062,11.508086253369273,136.00948509485096,6.471563342318059,7.968867924528301,1.2452830188679245,6.099245283018869,4.695916442048517,107.39835164835165,1013.6493261455527,26.68355795148248,28.168733153638815,21.91819407008086,
95,"Corpus Christi, TX",42020,2015,11,15.494413407821229,11.472067039106145,136.63394109396916,7.047625698324023,8.630446927374301,1.523645251396648,6.967081005586593,5.169148044692737,98.0956399437412,1016.0318435754191,23.41522346368715,25.386731843575422,19.95768156424581,
96,"Corpus Christi, TX",42020,2015,12,16.035230352303522,11.452574525745257,136.96472184531885,7.025474254742548,8.671951219512195,1.4624932249322493,6.890704607046071,5.204376693766938,107.10597826086956,1014.9997286295794,20.55379403794038,23.019512195121955,18.680721003134796,
97,"Corpus Christi, TX",42020,2013,12,31.0,23.0,2.0,7.5,9.6,,,,,1026.0,12.9,21.0,11.5,
98,"Corpus Christi, TX",42020,2014,1,16.13617606602476,11.54057771664374,140.6551724137931,7.6266850068775796,9.34873595505618,1.504607843137255,6.541683006535948,4.950866013071895,99.82758620689656,1144.2217331499312,16.880689655172414,20.312482468443196,11.973241379310345,
99,"Corpus Christi, TX",42020,2014,2,14.6,11.452631578947368,137.06485671191552,6.750977443609022,8.159304084720121,1.3387654320987654,6.365478395061729,4.79087962962963,92.99377916018662,1043.1732330827067,17.25052790346908,19.659365558912388,15.9052790346908,
100,"Corpus Christi, TX",42020,2014,3,16.01212938005391,11.514824797843666,122.23243243243243,7.089892183288409,8.544804318488529,1.4385772357723579,6.528983739837399,4.901775067750678,96.55129958960329,1027.7943396226415,18.24878706199461,19.72051282051282,17.385040431266848,
101,"Corpus Christi, TX",42020,2014,4,15.5,11.5,125.87916666666666,6.261805555555555,7.469305555555555,1.3000278940027894,6.457336122733612,4.892663877266387,109.8765778401122,1013.1063888888889,20.879305555555558,20.882638888888888,20.35333333333333,
102,"Corpus Christi, TX",42020,2014,5,16.0,11.5,140.4758064516129,6.72741935483871,7.990860215053763,1.1963257065948856,6.172705248990578,4.676406460296097,117.57452574525745,1014.8177419354839,23.140860215053763,23.26827956989247,18.270967741935483,
103,"Corpus Christi, TX",42020,2014,6,15.5,11.5,141.38300835654596,7.1738888888888885,8.490833333333333,1.2755710306406685,6.577437325905293,4.703259052924791,131.20083682008368,1012.891388888889,27.276216968011123,27.438055555555557,,
104,"Corpus Christi, TX",42020,2014,7,15.929251700680272,11.496598639455783,152.14597544338335,5.178639455782313,6.095918367346939,0.700108991825613,5.2973297002724795,4.01807901907357,142.82970027247956,1015.8922448979592,27.991156462585035,28.190884353741495,25.01828793774319,
105,"Corpus Christi, TX",42020,2014,8,16.006765899864682,11.539918809201623,156.50544959128067,5.868064952638701,6.9886332882273345,0.784086603518268,5.313015873015873,4.053707713125846,130.0028901734104,1013.6235453315292,28.828010825439787,29.46292286874154,24.916373477672533,
106,"Corpus Christi, TX",42020,2014,9,15.479776847977686,11.502092050209205,113.77450980392157,6.201534170153417,7.47071129707113,1.1947977684797768,6.244817927170868,4.651115760111576,115.26264044943821,1013.1665271966527,28.18730822873082,29.134309623430962,24.019386331938634,
107,"Corpus Christi, TX",42020,2014,10,16.010840108401084,11.498644986449865,130.10569105691056,6.250271002710027,7.6016260162601625,1.085,6.010650406504064,4.605853658536585,124.52892561983471,1014.2947154471544,26.68739837398374,27.57791327913279,20.119241192411923,
108,"Corpus Christi, TX",42020,2014,11,15.457342657342657,11.523076923076923,152.35343618513323,7.924755244755245,9.832027972027971,1.6524335664335665,6.828181818181817,5.153846153846154,91.80985915492958,1019.4524475524476,20.69146853146853,24.54741258741259,14.290909090909091,
109,"Corpus Christi, TX",42020,2014,12,15.983761840324764,11.516914749661705,141.46341463414635,6.9378890392422194,8.426251691474967,1.237916102841678,6.123734776725304,4.687794316644114,112.6812585499316,1018.6817073170731,20.107983761840323,22.524221921515565,16.496481732070365,
110,"Corpus Christi, TX",42020,2012,12,31.0,23.0,183.0,4.8,5.9,1.65,6.67,5.48,133.0,1013.3,22.3,23.0,20.3,
111,"Corpus Christi, TX",42020,2013,1,16.020188425302827,11.515477792732167,142.17385444743934,7.56864064602961,9.263257065948856,1.5194594594594595,6.688094594594594,5.002432432432433,102.26575342465753,1019.6761776581427,18.02436069986541,20.9585464333782,13.27685060565276,
